module	version	kind	url	http_status	final_url	size	sha256
go.uber.org/atomic	v1.4.0	info	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.info	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.info	50	200732fa0f79b9dde30ffa03e64b6abf9da835ddabce42a0d5b5ffe421eebc8b
go.uber.org/atomic	v1.4.0	mod	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.mod	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.mod	26	dcff3098f14452022e7a84a52624be8082b87728f8ccf0baad7e06a3a285f3b7
go.uber.org/atomic	v1.4.0	zip	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.zip	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.4.0.zip	17248	5eb8ab14a2335c2a569ef223ed4121a4531ebff5a95c82236088e291b295dc5e
go.uber.org/atomic	v1.7.0	info	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.info	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.info	50	8a50ddb2f4d7c9edd394c7e0c3918d77eeb2166c76659e44ed46cf242f7d826a
go.uber.org/atomic	v1.7.0	mod	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.mod	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.mod	131	f7476ceca88ad6eceea6936b4902d27c5071e88c24ed262e814923260e9778c7
go.uber.org/atomic	v1.7.0	zip	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.zip	200	https://proxy.golang.org/go.uber.org/atomic/@v/v1.7.0.zip	53254	0417b4203eb1454a0eeda59e79f426c27fcfb9e3c74077060303429cc16db307
go.uber.org/multierr	v1.1.0	info	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.info	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.info	50	ad15226b2c4ceaaf52bfad0e036840d054842736a819c9b6f07ece688aa58e89
go.uber.org/multierr	v1.1.0	mod	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.mod	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.mod	28	ff6c97e57138fc150113ae9431c1dbb64827186cb6af4a78dba70d369d081aac
go.uber.org/multierr	v1.1.0	zip	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.zip	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.1.0.zip	14488	d609d9bf747e306893def831bfe93624c8786bbaed4cecc5a5b97075757be7f4
go.uber.org/multierr	v1.6.0	info	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.info	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.info	50	70fabd22a4913c536e1ce9f4d9252559b71286682adb7074504b2371caae9d58
go.uber.org/multierr	v1.6.0	mod	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.mod	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.mod	113	b5c7b98c4708992f5b8c448ba911f2b35cabc60b7817cd4f39082ef3fe5aa95d
go.uber.org/multierr	v1.6.0	zip	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.zip	200	https://proxy.golang.org/go.uber.org/multierr/@v/v1.6.0.zip	17500	5238ef4df5394e9b69cc2062592476ab5d8bafa4b876e2aff5413de9b5c05a27
go.uber.org/zap	v1.10.0	info	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.info	200	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.info	51	ff9d752b0f2e49ad3873b60eb41f4c5381ef6a59fc25b53a83d0cb91b06d28ea
go.uber.org/zap	v1.10.0	mod	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.mod	200	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.mod	23	e28ef1b76ac60f1897f36c50e704fc28c1283d59ae39b0c7dde6878e5cd4bdd6
go.uber.org/zap	v1.10.0	zip	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.zip	200	https://proxy.golang.org/go.uber.org/zap/@v/v1.10.0.zip	224175	6373514608d6128d537811b939e26635a562c09039049f4bc2374b0eb621d92c
go.uber.org/zap	v1.17.0	info	https://proxy.golang.org/go.uber.org/zap/@v/v1.17.0.info	200	https://proxy.golang.org/go.uber.org/zap/@v/v1.17.0.info	51	64e42114a056498fad0c5a0012fb73ec8ce56c6e0729310280f73af53b4bfb3f
